CID,카테고리명,KDC분류,KDC분류명
8432,영어교육 전공,74,영어
8433,사회/역사교육 전공,90,역사
8434,교과교육론/기타 전공,37,교육학
8420,교육공학/수업설계,53,공학
8414,교육과정/교육평가,37,교육학
8415,교육사/교육철학,10,철학
8416,교육사회/심리학,18,심신수련/명상
8412,교육학 일반,37,교육학
8419,교육행정학/경영학,35,행정학
8435,유아교육학,37,교육학
8436,초등교육학,37,교육학
8437,특수교육학,37,교육학
8259,사회과학계열,30,사회과학
8343,광고홍보학,30,사회과학
27936,군사학,30,사회과학
28120,비서학,30,사회과학
8340,사회복지학,45,지학
8333,사회학,30,사회과학
8334,언론정보학,30,사회과학
8342,여성학,30,사회과학
13652,정치외교학,30,사회과학
13653,국제정치학,34,정치학
13654,정치사상,30,사회과학
13655,한국정치학,34,정치학
13656,정치학일반,34,정치학
8331,지리학,98,여행
13658,행정학,35,행정학
8267,생활환경계열,37,교육학
8410,가정학,37,교육학
16033,건강/미용,37,교육학
13556,관광학,37,교육학
8407,소비자아동학,37,교육학
8408,식품영양학/조리,37,교육학
8409,의류학,37,교육학
8266,어문학계열,80,문학
8281,국어국문학,80,문학
31575,한문/한자,80,문학
8558,고전문학론,80,문학
8291,국어학개론/정서법,80,문학
8292,국어사/방언론,80,문학
8293,문법론/통사론,80,문학
8294,의미론/화용론,80,문학
8295,음운론/어휘론,80,문학
8297,국문학사/국문학개론,80,문학
8298,북한어문학론,80,문학
8299,소설론,80,문학
8300,시론,80,문학
8301,희곡론/비평론,80,문학
8422,작가론,80,문학
8290,기타어문학,80,문학
8554,기타어학,80,문학
8555,기타문학,80,문학
8289,문학일반,80,문학
8546,기초영어,74,영어
8553,영미문학,80,문학
8311,영어학,74,영어
8317,영미작가론,74,영어
8282,영어영문학,74,영어
13660,유럽어문학,80,문학
8283,일어일문학,80,문학
8284,중어중문학,80,문학
63866,한국어교육학,37,교육학
8725,연감,37,교육학
8269,예체능계열,37,교육학
8395,무용,37,교육학
8396,미술/디자인/사진,37,교육학
8401,연극/영화,68,공연예술/연극
8400,음악,67,음악(음반)
8398,체육,37,교육학
8268,의약학간호계열,51,의학
54870,간호학,51,의학
55039,가족 간호학,51,의학
55040,간호 관리학,51,의학
55041,간호사 국가 시험,51,의학
55042,간호학 일반,51,의학
55043,기초 간호학,51,의학
55044,노인 간호학,51,의학
55045,보건학,51,의학
55046,성인 간호학,51,의학
55047,소아/신생아 간호학,51,의학
55048,정신 간호학,51,의학
55049,조산학,51,의학
55050,지역 간호학,51,의학
55051,참고도서,37,교육학
54883,기생충학,51,의학
54884,면역학,51,의학
54885,미생물학,51,의학
54886,발생학,51,의학
54887,병리학,51,의학
54888,생리학,51,의학
54889,생명과학,51,의학
54890,생화학,51,의학
54891,세포생물학,51,의학
54892,신경과학,51,의학
54893,약리학,51,의학
54894,유전학,51,의학
54895,의용공학,51,의학
54896,의화학,51,의학
54897,조직학,51,의학
54898,해부학,51,의학
54864,기초의학,51,의학
54865,내과,51,의학
54900,감염,51,의학
54901,내과일반,51,의학
54902,내분비,51,의학
54903,내시경,51,의학
54904,류마티스,51,의학
54905,소화기,51,의학
54906,순환기,51,의학
54907,신장병,51,의학
54908,알레르기면역,51,의학
54909,종양,51,의학
54910,혈액,51,의학
54911,호흡기,51,의학
54981,간장병,51,의학
54982,고혈압,51,의학
54983,난치병,51,의학
54984,당뇨병,51,의학
54985,소화기/순환기병,51,의학
54986,알츠하이머병,51,의학
54987,암,51,의학
54988,에이즈,51,의학
54989,천식,51,의학
54871,병별,51,의학
54874,병원/의약품 산업,51,의학
55008,병원 경영,32,경제학
55009,보험,32,경제학
55010,의약품 업계,51,의학
54990,뇌사/장기 이식,51,의학
54991,말기 치료,51,의학
54992,법의학,51,의학
54993,위생학,51,의학
54994,의료 윤리학,51,의학
54995,의료 정보학,51,의학
54996,의학 분야 법학,36,법학
54997,의학 통계학,31,통계
54872,사회의학,51,의학
54876,시험 대책,37,교육학
55014,간호사 국가 시험,37,교육학
55015,수의 시험,37,교육학
55016,약제사 국가 시험,37,교육학
55017,의사 국가 시험,37,교육학
55011,관리 영양사,51,의학
55012,식품 과학,40,자연과학
55013,영양 과학,40,자연과학
54875,식품/영양학,37,교육학
54869,약학,51,의학
54955,기초 약학,51,의학
54956,병원 약학/조제,51,의학
54957,생약/한방,51,의학
54958,약리학,51,의학
54959,약사법,51,의학
54960,약제사 국가 시험,51,의학
54961,약제사전/참고 도서,51,의학
54962,약제학/제재학,51,의학
54963,약학 일반,51,의학
54964,약화학,51,의학
54965,의약품,51,의학
54966,임상 의학,51,의학
54967,정보 약학,51,의학
54912,성형외과,51,의학
54913,수부외과,51,의학
54914,신경외과,51,의학
54915,외과,51,의학
54916,정형외과,51,의학
54917,흉부외과,51,의학
54866,외과,51,의학
54873,의료 관련 과학,51,의학
54999,사회 복지학,33,사회문제
55000,언어 청각 요법학,51,의학
55001,유도 접골학,51,의학
55002,의지 장비학,51,의학
55004,임상 검사 기술 과학,51,의학
55005,임상 공학,51,의학
55006,임상 심리학,51,의학
55007,침구 의학,51,의학
54998,보육학,33,사회문제
55031,기타,51,의학
55032,에이즈,51,의학
55033,의료 소송,51,의학
55034,의사,51,의학
55035,의학 입문,51,의학
55036,정신의학,51,의학
55037,종말기 의료,51,의학
55038,투병기,51,의학
54878,의학 일반,51,의학
54867,임상의학,51,의학
54934,재활의학,51,의학
54935,종합진료학,51,의학
54936,진단검사의학,51,의학
54937,집중치료의학,51,의학
54938,피부과,51,의학
54939,핵의학,51,의학
142658,영상의학과,51,의학
54918,가정의학,51,의학
54919,노년의학,51,의학
54920,마취통증과,51,의학
54921,물리치료,51,의학
54922,방사선과,51,의학
54923,비뇨기과,51,의학
54924,산부인과,51,의학
54925,산업의학,51,의학
54926,소아과,51,의학
54927,수술의학,51,의학
54928,스포츠의학,51,의학
54929,신경과,51,의학
54930,신경정신과,51,의학
54931,안과,51,의학
54932,응급의학,51,의학
54933,이비인후과,51,의학
54880,참고도서/백서,51,의학
54868,치과학,51,의학
54940,교정과,51,의학
54941,구강내과(진단),51,의학
54942,구강악안면외과,51,의학
54943,기초 치과학,51,의학
54944,병리/생물/생화학/미생물,51,의학
54945,보철과,51,의학
54946,소아치과,51,의학
54947,예방 치과학,51,의학
54948,임상 치과학,51,의학
54949,참고도서,51,의학
54950,치과 마취 과학,51,의학
54951,치과/치기공/치위생 수험서,51,의학
54952,치과학 일반,51,의학
54953,치기공/치위생과,51,의학
54954,치주과,51,의학
55018,기초한의학,51,의학
55019,기타,51,의학
55020,방제,51,의학
55021,본초,51,의학
55022,사상의학,51,의학
55023,사전/관련자료,51,의학
55024,상한/금궤/온병,51,의학
55026,원전,51,의학
55027,임상,51,의학
55028,재활/물리치료,51,의학
55029,진단,51,의학
55030,침구,51,의학
54877,한의학,51,의학
8258,인문계열,37,교육학
8339,고고학/인류학,37,교육학
8522,문헌정보학,2,
8328,심리학,18,심신수련/명상
8521,언어학,70,언어
8517,역사학,90,역사
16034,인문학 일반,80,문학
17436,종교학,20,종교
8516,철학,10,철학
8260,자연과학계열,40,자연과학
13663,과학일반,40,자연과학
8344,물리학,42,물리학
8345,생물학,40,자연과학
8324,수학,41,수학
8369,지구과학,40,자연과학
8346,천문학,44,천문학
8338,화학,43,화학
8596,환경학,14,심리학
8724,전문사전,37,교육학
8737,경제전문사전,37,교육학
8739,과학기술전문사전,40,자연과학
8736,문학예술전문사전,60,예술
8741,실용전문사전,37,교육학
8738,인문사회전문사전,37,교육학
8740,종교전문사전,20,종교
164281,한국방송통신대학교,37,교육학
165856,교양,37,교육학
164285,교육과학대학,40,자연과학
165751,1학년,37,교육학
165752,2학년,37,교육학
165753,3학년,37,교육학
165754,4학년,37,교육학
165764,1학년,40,자연과학
165765,2학년,40,자연과학
165766,3학년,40,자연과학
165767,4학년,40,자연과학
165760,1학년,40,자연과학
165761,2학년,40,자연과학
165762,3학년,40,자연과학
165763,4학년,40,자연과학
165755,1학년,40,자연과학
165756,2학년,40,자연과학
165758,3학년,40,자연과학
165759,4학년,40,자연과학
164307,교육학과,37,교육학
164308,청소년교육과,40,자연과학
164309,유아교육과,40,자연과학
164310,문화교양학과,40,자연과학
164291,법학과,36,법학
164292,행정학과,35,행정학
164293,경제학과,32,경제학
164294,경영학과,30,사회과학
164295,무역학과,30,사회과학
164296,미디어영상학과,30,사회과학
164297,관광학과,30,사회과학
164298,사회복지학과,45,지학
164283,사회과학대학,30,사회과학
165788,1학년,36,법학
165789,2학년,36,법학
165790,3학년,36,법학
165791,4학년,36,법학
165797,1학년,35,행정학
165798,2학년,35,행정학
165799,3학년,35,행정학
165800,4학년,35,행정학
165772,1학년,32,경제학
165773,2학년,32,경제학
165774,3학년,32,경제학
165775,4학년,32,경제학
165768,1학년,30,사회과학
165769,2학년,30,사회과학
165770,3학년,30,사회과학
165771,4학년,30,사회과학
165781,2학년,30,사회과학
165782,3학년,30,사회과학
165783,4학년,30,사회과학
165780,1학년,30,사회과학
165784,1학년,30,사회과학
165785,2학년,30,사회과학
165786,3학년,30,사회과학
165787,4학년,30,사회과학
165776,1학년,30,사회과학
165777,2학년,30,사회과학
165778,3학년,30,사회과학
165779,4학년,30,사회과학
165796,4학년,45,지학
165792,1학년,45,지학
165793,2학년,45,지학
165794,3학년,45,지학
164282,인문과학대학,40,자연과학
164286,국어국문학과,80,문학
164287,영어영문학과,74,영어
164288,중어중문학과,80,문학
164289,프랑스언어문화학과,43,화학
164290,일본학과,40,자연과학
165852,1학년,80,문학
165853,2학년,80,문학
165854,3학년,80,문학
165855,4학년,80,문학
165848,1학년,74,영어
165849,2학년,74,영어
165850,3학년,74,영어
165851,4학년,74,영어
165807,1학년,80,문학
165808,2학년,80,문학
165809,3학년,80,문학
165810,4학년,80,문학
165804,2학년,43,화학
165805,3학년,43,화학
165806,4학년,43,화학
165802,1학년,43,화학
165811,1학년,40,자연과학
165812,2학년,40,자연과학
165813,3학년,40,자연과학
165814,4학년,40,자연과학
164299,농학과,40,자연과학
164300,생활과학과(가정복지학),45,지학
164301,생활과학과(식품영양학),40,자연과학
164302,생활과학과(의류패션학),40,자연과학
164303,컴퓨터과학과,40,자연과학
164304,정보통계학과,31,통계
164305,보건환경학과,14,심리학
164306,간호학과,40,자연과학
164284,자연과학대학,40,자연과학
165819,1학년,40,자연과학
165820,2학년,40,자연과학
165821,3학년,40,자연과학
165822,4학년,40,자연과학
165827,1학년,45,지학
165828,2학년,45,지학
165829,3학년,45,지학
165830,4학년,45,지학
165831,1학년,40,자연과학
165832,2학년,40,자연과학
165833,3학년,40,자연과학
165834,4학년,40,자연과학
165835,1학년,40,자연과학
165836,2학년,40,자연과학
165837,3학년,40,자연과학
165838,4학년,40,자연과학
165843,1학년,40,자연과학
165844,2학년,40,자연과학
165845,3학년,40,자연과학
165846,4학년,40,자연과학
165839,1학년,31,통계
165840,2학년,31,통계
165841,3학년,31,통계
165842,4학년,31,통계
165823,1학년,14,심리학
165824,2학년,14,심리학
165825,3학년,14,심리학
165826,4학년,14,심리학
165815,1학년,40,자연과학
165816,2학년,40,자연과학
165817,3학년,40,자연과학
165818,4학년,40,자연과학
2551,만화,80,문학
134823,19금,80,문학
3747,가족만화,80,문학
4668,교양만화,80,문학
4669,시사/풍자만화,80,문학
4671,실용만화,80,문학
4670,역사만화,90,역사
4673,인문/교양,80,문학
36192,그래픽노블,80,문학
3748,논픽션/휴먼만화,80,문학
3751,대하/서사만화,80,문학
3936,동물만화,80,문학
3726,만화그리기와 읽기,80,문학
53820,기타 만화 이야기,80,문학
2559,만화비평/만화이론,80,문학
2564,만화작법/일러스트,80,문학
13972,앤디 라일리,84,영미문학
32059,모호로시 다이지로,83,일본문학
28470,니노미야 토모코,83,일본문학
15763,카미조 아츠시,83,일본문학
3736,시미즈 레이코,83,일본문학
3737,CLAMP(클램프),83,일본문학
5962,다카하시 루미코,83,일본문학
14109,아카마츠 켄,83,일본문학
14110,우스타 쿄스케,83,일본문학
12088,마츠모토 토모,83,일본문학
7736,사사키 노리코,83,일본문학
3865,아다치 미츠루,83,일본문학
3939,미야자키 하야오,83,일본문학
3745,우라사와 나오키,83,일본문학
5592,데즈카 오사무,83,일본문학
5788,야자와 아이,83,일본문학
9087,야마시타 카즈미,83,일본문학
15772,다니구치 지로,83,일본문학
15769,우미노 치카,83,일본문학
15770,아즈마 키요히코,83,일본문학
3862,이토 준지,83,일본문학
3864,하라 히데노리,83,일본문학
11955,이노우에 다케히코,83,일본문학
3997,이마 이치코,83,일본문학
32057,조석,81,한국문학
3735,강경옥,81,한국문학
13400,강풀,81,한국문학
3914,이빈,81,한국문학
9286,권교정,81,한국문학
9806,허영만,81,한국문학
14102,최규석,81,한국문학
7313,김혜린,81,한국문학
9931,박소희,81,한국문학
9915,장차현실,81,한국문학
12005,고우영,81,한국문학
3857,유시진,81,한국문학
3858,천계영,81,한국문학
3859,박희정,81,한국문학
